customer_id,total_orders,avg_order_value,last_order_value,days_since_last_purchase,days_between_orders_avg,sku_diversity,return_rate,churned
532,5,891.81,835.69,57,68.8,5,0.057,0
533,3,739.33,899.29,11,196.4,3,0.073,0
534,5,903.38,918.19,76,132.1,1,0.056,0
535,2,473.81,341.88,24,138.8,2,0.003,0
536,2,666.01,681.96,151,90.7,2,0.247,0
537,4,718.07,691.46,12,105.1,2,0.055,0
538,7,782.98,923.36,119,107.8,7,0.001,0
539,7,572.29,530.7,95,82.0,7,0.488,1
540,3,762.39,838.47,311,134.6,1,0.065,0
541,1,774.09,610.65,12,67.3,1,0.025,0
542,4,688.97,748.15,83,114.4,3,0.023,0
543,3,770.49,774.15,148,141.0,3,0.216,0
544,3,747.45,728.39,279,233.0,3,0.0,0
545,4,601.24,604.98,67,70.7,4,0.114,0
546,6,676.28,636.74,241,61.3,4,0.222,0
547,3,512.65,527.17,15,43.3,3,0.018,0
548,3,475.62,456.87,68,180.7,3,0.011,0
549,3,738.15,594.46,35,107.9,3,0.029,0
550,3,415.9,308.08,20,28.6,3,0.061,0
551,5,663.72,598.11,30,141.0,2,0.224,0
552,5,762.01,713.68,98,121.9,5,0.022,0
553,5,702.47,280.33,59,75.2,4,0.033,0
554,4,1027.81,1031.79,20,59.8,2,0.017,0
555,3,764.01,1100.64,3,95.6,3,0.049,0
556,1,659.71,750.74,136,135.9,1,0.02,0
557,2,791.21,764.08,54,315.1,2,0.061,0
558,3,503.18,421.13,16,43.8,3,0.314,0
559,4,850.03,561.36,16,103.0,4,0.124,0
560,3,624.25,735.19,35,20.4,3,0.164,0
561,5,865.98,939.66,23,90.7,5,0.082,0
562,7,760.05,572.32,23,80.3,7,0.055,0
563,6,793.85,946.78,20,89.4,2,0.127,0
564,2,616.92,720.51,81,244.6,2,0.022,0
565,3,528.29,457.36,174,121.9,3,0.001,0
566,5,525.63,494.94,2,16.6,5,0.011,0
567,2,442.64,464.76,30,77.0,2,0.052,0
568,3,642.48,713.52,149,206.9,3,0.092,0
569,3,611.89,477.92,19,133.8,3,0.227,0
570,2,851.77,948.35,194,314.5,2,0.059,0
571,9,544.96,551.41,43,17.5,3,0.032,0
572,1,1029.09,1257.72,100,107.2,1,0.04,0
573,3,549.76,633.62,1,112.0,3,0.202,0
574,4,563.88,570.4,157,163.4,4,0.072,1
575,3,478.0,565.65,101,145.6,1,0.289,0
576,4,701.45,489.69,65,48.3,4,0.073,0
577,5,651.71,602.94,14,75.0,5,0.139,0
578,2,683.82,550.78,38,236.6,2,0.193,0
579,2,761.03,676.49,222,365.0,2,0.386,0
580,4,847.4,751.2,16,45.5,4,0.0,0
581,5,524.53,392.05,67,44.7,5,0.046,0
582,4,702.94,836.89,23,126.1,3,0.158,0
583,2,828.3,952.69,96,65.8,2,0.132,0
584,6,535.88,470.83,23,114.3,6,0.084,0
585,3,1114.65,598.53,51,217.6,3,0.046,0
586,3,1051.19,944.99,194,94.4,3,0.121,0
587,2,688.73,682.03,5,89.8,2,0.003,0
588,2,534.0,678.92,268,129.5,2,0.01,0
589,5,553.31,490.91,34,21.3,5,0.207,0
590,6,735.06,878.89,72,87.4,4,0.001,0
591,4,795.96,715.6,25,189.5,1,0.019,0
592,5,423.67,471.86,39,115.5,5,0.007,0
593,2,558.1,648.25,88,365.0,2,0.057,0
594,2,721.27,804.72,168,346.7,2,0.062,0
595,7,489.34,395.67,148,47.7,6,0.02,1
596,8,655.44,607.78,131,92.7,1,0.067,0
597,3,764.68,854.48,49,147.1,3,0.01,0
598,11,675.7,462.18,4,11.2,9,0.309,0
599,8,589.86,683.02,169,42.2,6,0.151,1
600,3,713.05,540.11,3,210.7,3,0.01,0
601,4,776.03,566.22,162,43.2,3,0.096,0
602,2,561.87,502.01,3,66.9,2,0.112,0
603,2,751.65,648.67,540,313.0,2,0.136,0
604,3,748.68,775.91,1,71.3,1,0.004,0
605,6,777.88,819.45,1,116.8,2,0.0,0
606,5,739.43,749.83,63,16.7,4,0.132,0
607,4,719.51,578.05,113,131.5,4,0.105,0
608,1,676.61,840.2,78,365.0,1,0.154,0
609,3,655.13,663.59,111,229.0,3,0.044,0
610,3,808.45,958.91,63,23.4,3,0.058,0
611,5,685.68,371.15,142,99.1,5,0.001,0
612,4,780.26,863.77,221,110.5,4,0.06,0
613,6,777.91,688.77,13,64.2,1,0.079,0
614,6,559.03,643.91,20,125.4,6,0.095,0
615,7,652.2,885.19,63,29.3,7,0.033,0
616,5,692.07,530.38,115,65.1,4,0.043,0
617,2,713.52,835.99,16,127.5,1,0.003,0
618,4,764.39,672.84,19,37.1,4,0.215,0
619,10,726.81,454.77,141,45.7,4,0.098,0
620,3,706.29,837.25,3,28.8,3,0.068,0
621,4,634.71,865.68,52,24.6,4,0.054,0
622,2,858.54,1221.04,34,185.7,2,0.135,0
623,5,752.13,797.34,133,83.6,1,0.062,0
624,3,683.18,485.83,239,185.3,1,0.069,0
625,6,641.56,614.95,22,43.4,4,0.027,0
626,3,741.98,725.77,106,88.2,3,0.057,0
627,3,704.44,858.89,222,195.1,3,0.051,0
628,10,471.42,469.11,50,8.6,7,0.054,0
629,3,551.42,322.5,110,174.9,3,0.01,0
630,7,895.69,1008.63,38,81.1,7,0.01,0
631,3,755.57,766.43,127,190.3,3,0.043,0
632,6,604.04,713.24,258,57.8,3,0.008,0
633,2,644.07,676.07,51,133.7,2,0.063,0
634,4,570.7,649.34,23,37.9,4,0.009,0
635,4,621.3,623.13,326,133.8,4,0.193,0
636,3,853.68,902.1,7,175.9,3,0.093,0
637,5,672.84,548.84,164,96.1,1,0.124,0
638,4,824.98,883.42,247,94.2,1,0.233,0
639,6,944.15,909.19,19,114.0,6,0.154,0
640,6,640.73,703.51,44,15.8,2,0.128,0
641,7,505.73,386.14,9,92.3,5,0.278,0
642,2,764.94,978.99,65,323.8,2,0.068,0
643,4,576.95,605.61,62,64.9,1,0.011,0
644,4,700.09,811.14,73,111.6,4,0.251,0
645,1,725.28,725.97,23,365.0,1,0.213,0
646,2,978.58,1096.64,74,122.9,2,0.029,0
647,2,748.44,412.36,141,291.7,2,0.039,0
648,2,631.43,617.85,99,357.8,2,0.168,0
649,3,793.88,667.99,220,198.8,3,0.028,0
650,3,822.27,763.08,362,174.2,3,0.013,0
651,4,880.73,1058.75,174,146.6,4,0.043,0
652,4,561.57,381.91,4,84.7,4,0.182,0
653,2,893.64,1025.85,34,87.9,2,0.046,0
654,5,1042.93,1139.15,8,21.9,5,0.093,0
655,1,890.29,1118.29,102,200.5,1,0.224,0
656,5,917.58,537.03,115,78.4,5,0.208,0
657,3,634.79,709.63,3,113.0,3,0.004,0
658,3,953.41,1001.6,37,200.4,3,0.118,0
659,1,628.59,621.9,17,80.2,1,0.066,0
660,6,694.18,894.68,42,41.5,1,0.14,0
661,4,630.32,364.57,266,163.1,1,0.042,0
662,5,612.82,628.16,47,127.6,1,0.021,0
663,3,699.21,842.19,120,110.4,3,0.043,0
664,3,526.94,355.64,58,105.0,3,0.101,0
665,2,596.93,667.9,189,296.9,2,0.082,0
666,6,554.11,590.17,72,12.0,6,0.01,0
667,5,930.13,533.92,13,67.8,5,0.111,0
668,4,943.01,1149.88,108,31.7,1,0.061,0
669,4,1081.8,888.85,50,143.7,4,0.125,0
670,5,689.96,907.78,176,99.4,5,0.028,0
671,4,704.41,785.29,17,185.5,4,0.326,0
672,4,815.72,864.62,200,43.8,4,0.319,0
673,7,508.54,611.54,51,62.2,7,0.075,0
674,5,553.24,652.19,26,85.3,5,0.072,0
675,7,460.42,280.02,29,54.9,1,0.053,0
676,5,825.52,544.02,0,9.0,5,0.041,0
677,5,570.83,554.46,269,112.5,1,0.05,1
678,3,850.25,667.57,30,163.4,3,0.108,0
679,5,630.73,840.09,216,49.2,5,0.054,0
680,4,700.56,561.74,197,174.6,4,0.174,0
681,2,674.33,686.74,61,283.4,2,0.18,0
682,3,728.55,813.51,28,147.5,3,0.166,0
683,3,626.65,932.98,66,219.0,1,0.13,0
684,9,855.95,1052.7,117,18.0,6,0.103,0
685,2,674.86,585.62,130,72.1,2,0.126,0
686,6,754.6,833.79,53,21.3,3,0.035,0
687,5,716.43,816.49,70,109.3,1,0.025,0
688,3,547.96,616.12,63,221.4,2,0.002,0
689,2,902.39,725.43,417,263.1,1,0.176,0
690,7,602.25,846.99,100,8.0,3,0.008,0
691,2,821.31,620.23,49,235.6,2,0.062,0
692,5,809.35,919.45,269,57.9,1,0.09,0
693,2,475.16,391.32,345,174.4,2,0.112,0
694,3,673.04,725.64,76,164.6,3,0.167,0
695,6,786.97,756.14,42,100.2,6,0.306,0
696,3,656.57,485.53,156,52.6,3,0.071,0
697,3,680.8,343.83,343,204.5,2,0.159,0
698,4,732.56,862.31,52,105.4,4,0.154,0
699,6,643.61,571.61,54,65.5,6,0.066,0
700,8,753.58,774.55,26,18.7,1,0.017,0
701,7,706.39,960.71,16,24.6,7,0.035,0
702,5,670.45,754.09,265,51.4,5,0.067,0
703,1,554.42,233.07,37,179.0,1,0.067,0
704,5,760.84,574.48,151,92.9,3,0.108,0
705,3,338.64,213.94,65,202.0,3,0.104,0
706,6,739.34,616.07,6,74.3,6,0.184,0
707,6,702.23,664.18,31,30.1,4,0.009,0
708,3,578.04,873.41,10,86.0,3,0.037,0
709,2,491.58,590.53,178,82.9,2,0.027,0
710,4,762.74,817.11,31,91.1,3,0.108,0
711,3,662.93,721.78,164,114.5,3,0.108,0
712,2,720.79,789.28,79,339.8,2,0.153,0
713,1,424.38,275.65,204,365.0,1,0.055,0
714,5,771.49,554.02,26,46.6,5,0.077,0
715,2,840.95,917.53,14,185.8,2,0.057,0
716,4,677.1,677.77,170,132.9,4,0.113,0
717,4,565.46,599.65,129,190.0,4,0.067,1
718,8,765.12,1010.77,7,78.1,8,0.156,0
719,4,657.37,566.39,135,84.4,2,0.045,0
720,4,829.5,768.19,93,157.8,2,0.346,0
721,5,703.11,737.81,16,41.4,5,0.055,0
722,4,378.66,249.75,179,121.0,4,0.226,1
723,4,347.64,245.22,123,161.7,4,0.131,1
724,4,593.44,755.22,72,36.8,3,0.027,0
725,4,767.93,722.75,20,67.1,4,0.115,0
726,3,626.15,564.75,93,228.2,3,0.114,0
727,2,773.82,811.16,25,61.5,1,0.14,0
728,2,600.69,400.12,29,336.4,2,0.056,0
729,2,1009.39,947.46,39,63.4,2,0.017,0
730,2,671.8,594.6,153,347.2,2,0.049,0
731,3,740.38,794.78,136,185.4,3,0.049,0
732,7,556.22,321.44,5,78.7,5,0.003,0
733,6,637.27,535.16,84,117.4,1,0.144,0
734,4,774.08,702.78,3,167.7,2,0.255,0
735,8,693.07,625.87,154,55.1,6,0.052,0
736,5,282.76,342.23,135,119.2,3,0.024,1
737,5,774.87,652.87,115,35.3,5,0.06,0
738,3,791.37,1278.17,32,202.5,1,0.029,0
739,5,809.63,930.57,394,99.1,5,0.104,0
740,6,864.91,780.75,206,103.3,3,0.018,0
741,3,727.11,815.02,80,189.8,3,0.0,0
742,4,1059.34,1213.27,3,125.4,1,0.039,0
743,5,735.04,689.42,64,53.9,1,0.009,0
744,3,354.62,436.31,20,69.2,1,0.101,0
745,7,733.55,590.4,64,71.0,6,0.039,0
746,5,868.13,969.92,388,137.6,2,0.021,0
747,4,493.34,482.98,145,71.8,4,0.056,1
748,4,659.42,697.61,40,64.2,4,0.022,0
749,3,881.93,922.28,60,180.4,3,0.119,0
750,3,615.3,617.53,347,213.9,3,0.168,0
751,4,664.36,927.0,12,64.6,4,0.074,0
752,5,817.12,721.51,133,24.1,3,0.08,0
753,4,507.69,427.51,7,22.4,4,0.044,0
754,6,698.24,685.88,42,15.8,6,0.054,0
755,1,554.24,698.7,246,365.0,1,0.061,0
756,8,659.78,664.81,32,3.6,7,0.11,0
757,1,735.52,725.0,152,341.2,1,0.351,0
758,7,859.05,763.58,48,23.4,1,0.118,0
759,4,746.87,674.21,95,167.3,3,0.048,0
760,4,615.23,746.84,19,115.4,4,0.067,0
761,2,879.58,868.62,124,195.0,2,0.021,0
762,5,792.3,832.65,59,13.1,5,0.173,0
763,6,408.75,351.69,17,32.1,5,0.095,0
764,5,825.69,953.99,6,107.9,5,0.06,0
765,3,709.74,883.36,59,178.7,1,0.054,0
766,5,695.07,566.12,42,61.6,2,0.024,0
767,5,878.56,720.02,12,89.0,5,0.068,0
768,3,669.35,556.31,77,16.5,3,0.076,0
769,6,834.12,1006.9,46,62.8,2,0.012,0
770,3,891.61,720.25,217,102.6,3,0.026,0
771,9,709.33,660.52,32,67.2,5,0.24,0
772,3,767.1,616.07,304,100.8,3,0.054,0
773,2,804.1,1076.17,88,40.7,2,0.016,0
774,6,769.37,687.56,53,31.4,5,0.036,0
775,6,833.4,1110.63,64,88.2,5,0.149,0
776,3,543.34,540.46,241,233.1,3,0.035,0
777,5,603.79,544.2,133,86.3,5,0.048,0
778,6,511.06,592.72,85,44.9,1,0.439,0
779,3,952.9,945.42,37,45.0,1,0.01,0
780,3,448.64,575.16,63,162.5,1,0.066,0
781,3,898.11,859.21,48,9.4,3,0.01,0
782,5,770.84,701.2,88,115.8,5,0.146,0
783,3,568.57,516.74,119,43.8,3,0.032,0
784,4,509.3,635.89,212,125.0,2,0.012,1
785,2,694.3,729.13,80,345.8,2,0.054,0
786,3,666.33,568.05,41,114.2,3,0.029,0
787,4,759.32,541.32,13,82.1,4,0.066,0
788,7,370.08,385.72,37,6.5,6,0.001,0
789,4,671.72,545.68,26,146.3,2,0.051,0
790,4,568.52,367.49,1,105.4,4,0.137,0
791,4,891.48,1085.59,15,119.6,3,0.053,0
792,3,761.4,573.72,72,49.4,1,0.025,0
793,3,623.87,400.9,267,230.6,3,0.18,0
794,7,913.19,888.08,27,95.0,6,0.161,0
795,7,634.65,596.6,41,84.9,7,0.247,0
796,4,684.39,564.86,49,58.2,3,0.072,0
797,4,740.59,773.02,47,56.5,4,0.048,0
798,5,836.39,786.77,115,131.7,3,0.029,0
799,5,701.78,1010.45,63,52.0,5,0.07,0
800,6,913.06,877.84,41,64.9,2,0.015,0
801,3,639.73,476.91,117,38.9,3,0.004,0
802,2,552.86,586.06,46,297.6,2,0.03,0
803,5,938.88,1010.81,55,13.9,5,0.041,0
804,2,652.99,609.24,104,132.6,2,0.035,0
805,4,788.99,526.51,59,122.5,4,0.06,0
806,4,815.24,1067.42,6,82.6,4,0.033,0
807,6,1012.41,756.78,156,88.3,6,0.019,0
808,3,655.43,771.26,37,69.3,3,0.018,0
809,5,779.15,971.26,102,75.3,5,0.498,0
810,4,582.55,546.44,213,101.9,4,0.026,1
811,3,627.82,738.25,92,87.6,3,0.012,0
812,5,586.33,699.74,92,31.0,3,0.31,1
813,4,827.04,649.7,42,88.6,4,0.139,0
814,3,837.97,1084.51,155,128.0,3,0.041,0
815,2,755.33,805.08,153,112.1,2,0.05,0
816,1,583.64,330.98,105,253.1,1,0.085,0
817,1,602.36,626.23,72,74.8,1,0.199,0
818,5,594.72,528.24,27,124.3,5,0.126,0
819,3,753.54,820.74,91,27.0,3,0.035,0
820,2,462.85,403.59,42,26.0,2,0.008,0
821,3,640.5,559.3,70,166.5,1,0.201,0
822,2,499.14,395.74,41,60.4,2,0.039,0
823,8,775.96,810.85,106,47.2,2,0.089,0
824,4,551.33,608.7,144,164.6,4,0.054,1
825,2,993.72,993.16,8,50.3,2,0.183,0
826,3,856.8,806.42,81,240.7,2,0.168,0
827,2,686.64,699.91,13,275.8,2,0.116,0
828,7,762.02,923.1,27,92.2,1,0.02,0
829,3,770.26,610.04,65,185.6,3,0.074,0
830,9,555.96,407.35,11,25.4,1,0.123,0
831,1,885.73,673.02,113,365.0,1,0.241,0
832,2,685.65,460.88,176,98.5,2,0.105,0
833,2,584.81,466.24,82,87.8,2,0.007,0
834,2,781.24,959.55,38,151.8,2,0.039,0
835,4,531.58,350.89,55,96.5,2,0.001,0
836,3,798.38,758.27,107,167.9,3,0.017,0
837,6,751.45,851.63,220,100.5,6,0.02,0
838,3,602.5,603.92,83,121.7,3,0.008,0
839,4,843.47,990.66,225,117.1,4,0.047,0
840,3,805.8,712.3,71,29.2,3,0.223,0
841,7,651.72,587.49,58,32.4,3,0.018,0
842,7,780.86,719.99,11,9.6,5,0.074,0
843,5,500.17,555.52,187,100.4,5,0.222,1
844,8,773.73,1196.21,129,43.0,1,0.042,0
845,2,481.15,480.43,292,325.5,2,0.135,0
846,5,719.26,685.24,39,8.7,3,0.313,0
847,6,803.39,648.64,25,120.3,6,0.038,0
848,3,750.76,1012.07,48,12.1,1,0.112,0
849,4,933.01,860.83,119,46.7,4,0.082,0
850,3,580.99,509.19,99,129.9,3,0.084,0
851,5,761.31,729.34,108,21.2,5,0.033,0
852,1,380.14,518.71,52,155.9,1,0.003,0
853,6,623.17,553.22,85,118.7,4,0.134,0
854,3,654.6,651.31,338,219.0,3,0.116,0
855,2,935.1,464.54,35,209.0,2,0.194,0
856,2,696.46,833.0,52,302.5,2,0.147,0
857,3,836.97,789.04,62,137.9,3,0.198,0
858,2,564.34,667.28,13,55.3,2,0.025,0
859,7,650.06,732.48,14,50.8,7,0.039,0
860,5,574.49,592.74,43,35.4,2,0.022,0
861,3,550.93,501.36,9,92.3,3,0.019,0
862,4,561.21,568.32,46,76.6,1,0.204,0
863,5,607.91,444.93,25,84.3,5,0.049,0
864,3,1006.41,1051.65,159,57.7,3,0.028,0
865,4,691.23,767.71,96,119.4,4,0.041,0
866,3,497.08,505.23,274,194.7,2,0.016,0
867,3,621.36,625.84,27,199.1,3,0.075,0
868,4,852.48,749.14,8,34.8,1,0.01,0
869,4,594.74,575.65,44,182.7,4,0.069,0
870,4,923.14,720.62,5,90.2,2,0.217,0
871,3,854.45,761.22,257,168.8,3,0.028,0
872,2,670.85,947.89,30,343.2,2,0.045,0
873,5,601.6,612.28,13,11.5,4,0.017,0
874,1,557.38,611.49,279,365.0,1,0.046,0
875,6,728.86,725.03,84,15.7,2,0.034,0
876,6,762.25,772.25,4,17.8,2,0.174,0
877,1,901.0,925.22,128,365.0,1,0.115,0
878,3,753.52,717.2,71,229.2,1,0.209,0
879,3,647.14,723.93,58,203.8,3,0.022,0
880,3,906.15,776.43,16,91.4,1,0.077,0
881,4,822.89,578.78,159,86.8,4,0.1,0
882,3,596.85,620.33,32,57.7,3,0.149,0
883,5,687.54,841.31,55,33.3,5,0.327,0
884,5,799.07,695.31,158,30.7,4,0.021,0
885,2,745.73,862.72,55,109.8,2,0.166,0
886,4,548.82,622.63,3,113.7,3,0.003,0
887,4,726.38,953.04,123,20.9,4,0.041,0
888,3,598.65,821.79,81,149.4,1,0.059,0
889,6,709.52,791.85,54,21.1,2,0.062,0
890,4,505.05,492.95,82,172.5,4,0.01,0
891,5,566.36,383.27,17,122.4,5,0.104,0
892,4,1014.8,1212.99,129,169.9,4,0.226,0
893,4,636.06,779.99,27,74.3,2,0.077,0
894,7,867.02,822.37,25,55.1,5,0.037,0
895,1,681.12,729.07,179,365.0,1,0.244,0
896,5,519.56,412.88,124,114.1,2,0.096,1
897,5,538.0,473.63,118,78.7,5,0.082,1
898,1,581.06,427.46,15,260.2,1,0.396,0
899,2,1021.86,1076.84,202,365.0,2,0.049,0
900,2,665.33,612.16,156,291.0,2,0.054,0
901,4,727.16,908.9,95,22.0,4,0.0,0
902,3,802.27,839.93,379,119.7,2,0.105,0
903,4,775.69,830.47,43,165.1,1,0.029,0
904,1,829.75,831.64,114,121.6,1,0.013,0
905,5,621.19,817.45,76,115.6,5,0.018,0
906,9,522.42,674.17,29,39.7,9,0.07,0
907,8,558.32,539.15,101,46.1,8,0.012,1
908,4,470.22,498.29,53,128.9,2,0.014,0
909,5,621.97,797.97,73,44.2,5,0.019,0
910,3,250.0,200.0,98,73.5,3,0.023,0
911,4,808.69,857.53,73,150.1,3,0.059,0
912,3,785.81,730.8,73,66.3,3,0.099,0
913,3,553.68,716.75,22,236.7,2,0.014,0
914,9,493.47,545.84,16,54.7,6,0.068,0
915,4,929.19,606.24,13,36.4,4,0.072,0
916,1,844.97,774.72,134,130.8,1,0.199,0
917,6,661.39,847.07,109,113.1,3,0.015,0
918,3,598.73,705.55,122,81.0,2,0.101,0
919,3,705.71,558.57,241,78.3,2,0.036,0
920,4,483.87,389.15,31,134.4,2,0.096,0
921,10,743.95,755.57,95,38.0,7,0.121,0
922,3,519.68,514.03,24,100.7,3,0.218,0
923,4,341.37,323.84,7,126.4,4,0.031,0
924,6,577.93,531.31,0,23.0,6,0.006,0
925,2,547.74,483.34,125,203.8,2,0.093,0
926,4,971.04,1409.07,105,39.9,4,0.095,0
927,4,951.2,881.62,178,181.9,4,0.14,0
928,4,532.55,462.35,65,108.2,4,0.065,0
929,3,684.99,754.3,7,128.3,3,0.123,0
930,3,601.55,589.36,4,239.2,3,0.06,0
931,7,975.67,795.85,99,10.2,7,0.015,0
932,5,426.97,405.62,8,118.4,4,0.039,0
933,2,769.77,760.51,207,106.6,2,0.108,0
934,5,891.7,968.44,6,144.1,2,0.032,0
935,7,618.15,656.85,14,44.2,2,0.055,0
936,5,703.54,560.65,15,139.4,2,0.126,0
937,3,857.96,962.41,38,86.3,3,0.212,0
938,3,533.96,629.23,62,56.9,3,0.035,0
939,5,795.48,624.32,11,47.5,5,0.279,0
940,3,467.74,395.08,228,76.4,3,0.066,0
941,6,460.7,444.52,0,18.3,2,0.357,0
942,5,827.59,863.93,133,116.5,5,0.155,0
943,5,554.96,583.55,67,24.1,5,0.236,0
944,4,726.9,720.69,9,169.3,4,0.079,0
945,2,523.28,373.47,18,117.0,2,0.226,0
946,3,742.09,892.3,106,48.9,3,0.002,0
947,5,451.13,361.66,34,92.5,3,0.005,0
948,4,894.35,1135.92,61,62.6,4,0.16,0
949,5,822.01,1013.96,71,70.7,5,0.057,0
950,2,609.81,474.0,57,30.2,2,0.395,0
951,6,420.55,450.19,69,55.6,2,0.134,0
952,1,669.3,851.49,13,365.0,1,0.016,0
953,6,646.25,722.36,107,124.0,3,0.032,0
954,3,618.34,408.39,41,125.0,3,0.146,0
955,3,857.59,851.17,14,134.4,3,0.303,0
956,3,882.03,1029.11,12,48.8,3,0.096,0
957,3,764.13,1021.03,32,187.3,3,0.206,0
958,3,923.59,898.55,118,216.8,3,0.033,0
959,2,279.53,200.0,91,194.3,2,0.043,0
960,4,654.39,940.76,11,112.5,4,0.173,0
961,6,647.24,631.38,2,18.0,2,0.222,0
962,4,826.32,1065.04,2,26.0,4,0.061,0
963,5,652.24,618.57,49,48.0,4,0.13,0
964,1,783.31,869.45,75,75.3,1,0.003,0
965,3,627.76,541.69,102,180.8,3,0.181,0
966,6,598.9,519.11,30,1.0,1,0.126,0
967,2,820.16,1117.0,55,295.3,2,0.256,0
968,2,699.73,831.23,21,104.0,2,0.001,0
969,4,746.07,741.9,167,120.6,2,0.16,0
970,1,513.96,610.02,234,365.0,1,0.082,0
971,5,801.67,692.99,80,56.2,4,0.134,0
972,6,538.44,538.61,129,18.0,6,0.013,1
973,2,956.97,976.54,143,282.8,2,0.027,0
974,4,661.53,561.18,76,45.3,4,0.005,0
975,4,637.9,524.42,71,150.9,4,0.036,0
976,4,833.83,518.88,43,12.7,3,0.066,0
977,6,692.24,558.29,58,75.8,6,0.381,0
978,2,807.62,1102.87,45,167.3,2,0.095,0
979,6,655.16,422.32,246,52.2,1,0.11,0
980,7,807.03,801.44,228,69.2,1,0.135,0
981,4,688.53,709.55,18,90.2,4,0.056,0
982,5,830.03,788.57,68,97.0,1,0.034,0
983,5,872.61,1025.21,140,123.0,1,0.004,0
984,5,462.32,436.88,5,20.9,2,0.13,0
985,5,753.67,897.39,11,72.4,3,0.005,0
986,4,974.45,1081.46,80,116.7,4,0.148,0
987,3,792.67,578.13,3,233.3,3,0.065,0
988,3,1065.77,1313.36,214,85.2,3,0.058,0
989,5,560.77,525.58,185,122.2,5,0.089,1
990,4,738.68,474.07,137,66.4,4,0.022,0
991,4,773.15,846.02,177,185.0,4,0.01,0
992,3,620.97,585.32,133,216.6,3,0.014,0
993,8,514.65,682.29,10,92.0,4,0.002,0
994,4,1025.47,1250.17,3,119.3,4,0.003,0
995,8,868.33,711.64,123,22.6,3,0.033,0
996,3,783.68,932.42,147,103.5,3,0.023,0
997,2,707.18,608.74,73,178.0,2,0.144,0
998,5,721.06,482.09,143,105.9,2,0.021,0
999,2,794.2,696.58,7,252.4,2,0.29,0
1000,4,916.35,672.77,39,184.9,4,0.031,0
1001,6,593.97,592.34,33,58.7,2,0.243,0
1002,3,715.85,992.24,13,129.0,3,0.1,0
1003,7,644.5,654.65,89,19.1,4,0.209,0
1004,2,541.47,591.43,216,248.7,2,0.072,0
1005,4,607.95,485.97,90,125.5,4,0.184,0
1006,4,732.44,653.29,55,184.5,4,0.017,0
1007,3,655.11,726.55,112,68.3,3,0.152,0
1008,1,704.09,694.43,406,365.0,1,0.046,0
1009,5,808.7,692.12,39,90.3,2,0.101,0
1010,5,873.26,1048.4,36,14.9,2,0.16,0
1011,4,1098.07,1128.92,100,126.7,4,0.078,0
1012,8,815.69,1150.94,75,30.9,5,0.024,0
1013,2,607.47,687.57,88,96.1,2,0.042,0
1014,6,865.41,669.02,157,34.5,5,0.036,0
1015,2,652.32,667.41,62,67.7,2,0.034,0
1016,4,595.12,451.82,105,42.6,1,0.027,1
1017,4,793.42,1111.58,113,67.3,4,0.013,0
1018,7,912.06,731.68,25,46.7,3,0.064,0
1019,4,609.17,744.91,1,59.8,4,0.044,0
1020,7,747.31,889.94,81,15.1,7,0.026,0
1021,6,768.45,663.56,52,40.6,6,0.035,0
1022,2,557.72,594.35,14,240.4,2,0.024,0
1023,2,485.28,510.11,454,293.1,1,0.04,0
1024,3,489.57,571.11,42,51.9,3,0.144,0
1025,2,891.83,923.39,92,189.2,2,0.033,0
1026,7,630.42,546.19,47,80.5,1,0.011,0
1027,6,605.46,673.36,37,114.6,2,0.277,0
1028,7,747.77,832.14,11,77.8,6,0.095,0
1029,2,895.12,728.43,175,125.1,2,0.126,0
1030,3,525.3,283.09,26,189.5,3,0.203,0
1031,1,416.77,466.08,206,365.0,1,0.259,0
1032,3,921.34,990.13,194,159.5,3,0.117,0
1033,4,777.07,844.18,2,28.7,1,0.027,0
1034,6,539.09,681.31,105,30.3,1,0.036,1
1035,4,634.25,745.39,104,39.6,4,0.111,0
1036,6,549.65,691.82,17,82.1,6,0.038,0
1037,3,795.99,920.65,116,78.3,3,0.054,0
1038,5,853.42,877.99,42,9.8,5,0.177,0
1039,3,800.39,603.56,10,61.2,2,0.057,0
1040,5,724.96,948.42,66,128.3,2,0.029,0
1041,2,756.71,725.0,521,334.5,2,0.111,0
1042,2,588.75,517.41,150,313.8,2,0.03,0
1043,3,633.37,714.07,48,214.7,3,0.049,0
1044,4,700.9,443.58,85,128.7,4,0.086,0
1045,4,658.5,561.17,137,93.2,4,0.012,0
1046,4,700.08,611.98,17,19.2,4,0.02,0
1047,7,457.37,397.19,54,93.7,4,0.168,0
1048,3,832.18,1154.28,84,204.4,3,0.054,0
1049,5,539.18,530.3,42,19.2,3,0.073,0
1050,4,383.78,334.74,141,68.2,4,0.02,1
1051,2,592.7,586.98,119,137.2,2,0.003,0
1052,3,667.65,781.65,144,160.4,3,0.02,0
1053,3,1002.65,620.39,108,241.1,1,0.143,0
1054,1,626.67,641.01,239,238.6,1,0.024,0
1055,1,731.46,665.2,180,186.4,1,0.181,0
1056,7,748.1,788.43,81,23.4,5,0.018,0
1057,3,472.77,364.42,30,58.2,3,0.0,0
1058,4,684.21,659.61,192,51.5,4,0.084,0
1059,2,660.33,642.29,24,306.9,2,0.233,0
1060,8,712.55,531.48,27,87.5,3,0.301,0
1061,4,763.46,1048.13,226,140.7,4,0.017,0
1062,3,827.62,896.3,13,79.7,3,0.018,0
